91,Combine Any 2 (Classic),89,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340455/default_logo.png
92,Combine Any 2 (Classic),89,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340455/default_logo.png
93,Ribeye Fajitas (Premuim),129,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340449/Fajitas_-_Ribeye_Fajita.JPG
94,Ribeye Fajitas (Premuim),129,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340449/Fajitas_-_Ribeye_Fajita.JPG
95,Ribeye Fajitas (Premuim),129,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340449/Fajitas_-_Ribeye_Fajita.JPG
96,New York Strip (Classic),109,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340463/default_logo.png
97,New York Strip (Classic),109,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340463/default_logo.png
98,New York Strip (Classic),109,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340463/default_logo.png
99,New York Strip (Classic),109,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340463/default_logo.png
100,Classic Ribeye (Classic),119,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340464/default_logo.png
101,Classic Ribeye (Classic),119,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340464/default_logo.png
102,Classic Ribeye (Classic),119,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340464/default_logo.png
103,Classic TenderloinFilet (Classic),125,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340462/default_logo.png
104,Classic TenderloinFilet (Classic),125,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340462/default_logo.png
105,Classic TenderloinFilet (Classic),125,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340462/default_logo.png
